Year,Month,Paper_Title,Paper_URL,Paper_Access_Type,Paper_Abstract,Author_Name,Author_Nationality,Author_Total_Papers,Author_Is_High_Producer
2022,7,Monocular Video Frame Optimization Through Feature-Based Parallax Analysis for 3D Pipe Reconstruction,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00010;jsessionid=4kbhfjjaar05e.x-ic-live-01,Subscribed content,"Structure-from-motion (SfM) techniques have been widely used for three-dimensional (3D) scene reconstruction from sequential video frames. However, for reconstructing narrow and confined spaces such a...","Xu, Ershaui",China,1,No
2022,7,Monocular Video Frame Optimization Through Feature-Based Parallax Analysis for 3D Pipe Reconstruction,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00010;jsessionid=4kbhfjjaar05e.x-ic-live-01,Subscribed content,"Structure-from-motion (SfM) techniques have been widely used for three-dimensional (3D) scene reconstruction from sequential video frames. However, for reconstructing narrow and confined spaces such a...","Xu, Zhihua",China,1,No
2022,7,Monocular Video Frame Optimization Through Feature-Based Parallax Analysis for 3D Pipe Reconstruction,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00010;jsessionid=4kbhfjjaar05e.x-ic-live-01,Subscribed content,"Structure-from-motion (SfM) techniques have been widely used for three-dimensional (3D) scene reconstruction from sequential video frames. However, for reconstructing narrow and confined spaces such a...","Yan, Rui",China,1,No
2022,7,Monocular Video Frame Optimization Through Feature-Based Parallax Analysis for 3D Pipe Reconstruction,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00010;jsessionid=4kbhfjjaar05e.x-ic-live-01,Subscribed content,"Structure-from-motion (SfM) techniques have been widely used for three-dimensional (3D) scene reconstruction from sequential video frames. However, for reconstructing narrow and confined spaces such a...","Yang, Feng",China,1,No
2022,7,Improving Land Cover Classification Over a Large Coastal City Through Stacked Generalization with Filtered Training Samples,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00008;jsessionid=4kbhfjjaar05e.x-ic-live-01,Subscribed content,"To improve remote sensing-based land cover mapping over heterogenous landscapes, we developed an ensemble classifier based on stacked generalization with a new training sample refinement technique for...","Yang, Xiaojun",China,1,No
2022,7,Monitoring and Analysis of Urban Sprawl Based on Road Network Data and High-Resolution Remote Sensing Imagery: A Case Study of China's Provincial Capitals,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00011;jsessionid=4kbhfjjaar05e.x-ic-live-01,Subscribed content,The primary prerequisite for sustainable urban development is to accurately grasp the development of the city. The dynamic changes in the urban area can reflect the urban expansion process and spatial...,"Zhang, Hanchao",China,1,No
2022,7,Evaluation of Urban Vegetation Phenology Using 250 m MODIS Vegetation Indices,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000007/art00009;jsessionid=4kbhfjjaar05e.x-ic-live-01,Subscribed content,"The dynamics of urban vegetation phenology play an important role in influencing human activities. Previous studies have shown high-resolution remote sensing as a tool for urban vegetation mapping, bu...","Zhang, Hongxin",China,1,No
2022,8,"Incorporation of Digital Elevation Model, Normalized Difference Vegetation Index, and Landsat-8 Data for Land Use Land Cover Mapping",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00009;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,Ancillary data are crucial in land use land cover (LULC) mapping process. This study goal is to investigate if adding Normalized Difference Vegetation Index (NDVI) and digital elevation model (DEM) da...,"Al-Doski, Jwan",Unknown,1,No
2022,8,TPPI: A Novel Network Framework and Model for Efficient Hyperspectral Image Classification,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00012;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,"Hyperspectral image (HSI) classification is the most vibrant research field in the hyperspectral community, aiming to assign each pixel in the image to one certain land cover category based on its spe...","Chen, Hao",China,3,Yes
2022,8,"Incorporation of Digital Elevation Model, Normalized Difference Vegetation Index, and Landsat-8 Data for Land Use Land Cover Mapping",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00009;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,Ancillary data are crucial in land use land cover (LULC) mapping process. This study goal is to investigate if adding Normalized Difference Vegetation Index (NDVI) and digital elevation model (DEM) da...,"Hassan, Faez M.",Japan,1,No
2022,8,TPPI: A Novel Network Framework and Model for Efficient Hyperspectral Image Classification,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00012;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,"Hyperspectral image (HSI) classification is the most vibrant research field in the hyperspectral community, aiming to assign each pixel in the image to one certain land cover category based on its spe...","Li, Xiaohua",China,3,Yes
2022,8,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,High-speed railway offers an opportunity to address the disparity between economic development and transportation capacity. It can improve transportation capacity and reduce transportation costs. With...,"Li, Yikun",China,1,No
2022,8,A Matching Optimization Algorithm About Low-Altitude Remote Sensing Images Based on Geometrical Constraint and Convolutional Neural Network,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00011;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,This article presents a novel matching optimization algorithm for low-altitude remote sensing images based on a geometrical constraint and a convolutional neural network (CNN). The proposed method was...,"Luo, Qian",China,1,No
2022,8,"Incorporation of Digital Elevation Model, Normalized Difference Vegetation Index, and Landsat-8 Data for Land Use Land Cover Mapping",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00009;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,Ancillary data are crucial in land use land cover (LULC) mapping process. This study goal is to investigate if adding Normalized Difference Vegetation Index (NDVI) and digital elevation model (DEM) da...,"Mossa, Hussein Abdelwahab",Arab,1,No
2022,8,"Incorporation of Digital Elevation Model, Normalized Difference Vegetation Index, and Landsat-8 Data for Land Use Land Cover Mapping",https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00009;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,Ancillary data are crucial in land use land cover (LULC) mapping process. This study goal is to investigate if adding Normalized Difference Vegetation Index (NDVI) and digital elevation model (DEM) da...,"Najim, Aus A.",Unknown,1,No
2022,8,TPPI: A Novel Network Framework and Model for Efficient Hyperspectral Image Classification,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00012;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,"Hyperspectral image (HSI) classification is the most vibrant research field in the hyperspectral community, aiming to assign each pixel in the image to one certain land cover category based on its spe...","Wang, Yuan",China,3,Yes
2022,8,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,High-speed railway offers an opportunity to address the disparity between economic development and transportation capacity. It can improve transportation capacity and reduce transportation costs. With...,"Wu, Xiaowen",China,1,No
2022,8,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,High-speed railway offers an opportunity to address the disparity between economic development and transportation capacity. It can improve transportation capacity and reduce transportation costs. With...,"Yan, Kun",China,1,No
2022,8,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,High-speed railway offers an opportunity to address the disparity between economic development and transportation capacity. It can improve transportation capacity and reduce transportation costs. With...,"Yang, Jun",China,2,No
2022,8,A Matching Optimization Algorithm About Low-Altitude Remote Sensing Images Based on Geometrical Constraint and Convolutional Neural Network,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00011;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,This article presents a novel matching optimization algorithm for low-altitude remote sensing images based on a geometrical constraint and a convolutional neural network (CNN). The proposed method was...,"Yang, Nan",China,1,No
2022,8,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,High-speed railway offers an opportunity to address the disparity between economic development and transportation capacity. It can improve transportation capacity and reduce transportation costs. With...,"Yang, Shuwen",China,2,No
2022,8,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,High-speed railway offers an opportunity to address the disparity between economic development and transportation capacity. It can improve transportation capacity and reduce transportation costs. With...,"Zhang, Fan",China,1,No
2022,8,A Matching Optimization Algorithm About Low-Altitude Remote Sensing Images Based on Geometrical Constraint and Convolutional Neural Network,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00011;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,This article presents a novel matching optimization algorithm for low-altitude remote sensing images based on a geometrical constraint and a convolutional neural network (CNN). The proposed method was...,"Zhang, Yaping",China,1,No
2022,8,Monitoring Environment Transformation Along the BTIC Railway Based on Remote Sensing by Utilizing the R_RSEI,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00010;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,High-speed railway offers an opportunity to address the disparity between economic development and transportation capacity. It can improve transportation capacity and reduce transportation costs. With...,"Zhang, Zhihua",China,2,No
2022,8,TPPI: A Novel Network Framework and Model for Efficient Hyperspectral Image Classification,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000008/art00012;jsessionid=3gw1bxthjasuf.x-ic-live-02,Subscribed content,"Hyperspectral image (HSI) classification is the most vibrant research field in the hyperspectral community, aiming to assign each pixel in the image to one certain land cover category based on its spe...","Zhou, Jiliu",China,3,Yes
2022,9,Deep Learning–Based Monitoring Sustainable Decision Support System for Energy Building to Smart Cities with Remote Sensing Techniques,https://www.ingentaconnect.com/contentone/asprs/pers/2022/00000088/00000009/art00013;jsessionid=k3mtj7d6271g.x-ic-live-02,Subscribed content,"In modern society, energy conservation is an important consideration for sustainability. The availability of energy-efficient infrastructures and utilities depend on the sustainability of smart cities...","Anbarasan, M",Unknown,1,No
